Gene stable ID,Gene stable ID version,Ensemble_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSDARG00000101123,ENSDARG00000101123.2,ENSDART00000164248,ENSDART00000164248.2,1,protein_coding
ENSDARG00000112476,ENSDARG00000112476.1,ENSDART00000184398,ENSDART00000184398.1,1,protein_coding
ENSDARG00000114398,ENSDARG00000114398.1,ENSDART00000191297,ENSDART00000191297.1,1,protein_coding
ENSDARG00000115620,ENSDARG00000115620.1,ENSDART00000182272,ENSDART00000182272.1,1,protein_coding
ENSDARG00000110762,ENSDARG00000110762.1,ENSDART00000169128,ENSDART00000169128.2,1,protein_coding
ENSDARG00000109237,ENSDARG00000109237.1,ENSDART00000092578,ENSDART00000092578.6,1,protein_coding
ENSDARG00000100376,ENSDARG00000100376.2,ENSDART00000159647,ENSDART00000159647.2,1,protein_coding
ENSDARG00000109655,ENSDARG00000109655.1,ENSDART00000109826,ENSDART00000109826.5,1,protein_coding
ENSDARG00000111559,ENSDARG00000111559.1,ENSDART00000182107,ENSDART00000182107.1,1,protein_coding
ENSDARG00000092732,ENSDARG00000092732.4,ENSDART00000143968,ENSDART00000143968.4,1,protein_coding
ENSDARG00000116634,ENSDARG00000116634.1,ENSDART00000192249,ENSDART00000192249.1,1,protein_coding
ENSDARG00000078142,ENSDARG00000078142.4,ENSDART00000088351,ENSDART00000088351.6,1,protein_coding
ENSDARG00000114982,ENSDARG00000114982.1,ENSDART00000191229,ENSDART00000191229.1,1,protein_coding
ENSDARG00000116331,ENSDARG00000116331.1,ENSDART00000193986,ENSDART00000193986.1,1,protein_coding
ENSDARG00000113329,ENSDARG00000113329.1,ENSDART00000184316,ENSDART00000184316.1,1,protein_coding
ENSDARG00000110333,ENSDARG00000110333.1,ENSDART00000185691,ENSDART00000185691.1,1,protein_coding
ENSDARG00000112981,ENSDARG00000112981.1,ENSDART00000187754,ENSDART00000187754.1,1,protein_coding
ENSDARG00000042777,ENSDARG00000042777.6,ENSDART00000062787,ENSDART00000062787.6,1,protein_coding
ENSDARG00000109719,ENSDARG00000109719.1,ENSDART00000182022,ENSDART00000182022.1,1,protein_coding
ENSDARG00000116258,ENSDARG00000116258.1,ENSDART00000179325,ENSDART00000179325.2,1,protein_coding
ENSDARG00000007901,ENSDARG00000007901.9,ENSDART00000112689,ENSDART00000112689.4,1,protein_coding
ENSDARG00000117103,ENSDARG00000117103.1,ENSDART00000192634,ENSDART00000192634.1,1,protein_coding
ENSDARG00000109905,ENSDARG00000109905.1,ENSDART00000188789,ENSDART00000188789.1,1,protein_coding
ENSDARG00000112591,ENSDARG00000112591.1,ENSDART00000190800,ENSDART00000190800.1,1,protein_coding
ENSDARG00000117064,ENSDARG00000117064.1,ENSDART00000190923,ENSDART00000190923.1,1,protein_coding
ENSDARG00000104312,ENSDARG00000104312.2,ENSDART00000158556,ENSDART00000158556.2,1,protein_coding
ENSDARG00000110673,ENSDARG00000110673.1,ENSDART00000188532,ENSDART00000188532.1,1,protein_coding
ENSDARG00000101583,ENSDARG00000101583.2,ENSDART00000166818,ENSDART00000166818.2,1,protein_coding
ENSDARG00000110478,ENSDARG00000110478.1,ENSDART00000164520,ENSDART00000164520.2,1,protein_coding
ENSDARG00000113154,ENSDARG00000113154.1,ENSDART00000188244,ENSDART00000188244.1,1,protein_coding
ENSDARG00000109693,ENSDARG00000109693.1,ENSDART00000181384,ENSDART00000181384.1,1,protein_coding
ENSDARG00000112341,ENSDARG00000112341.1,ENSDART00000188570,ENSDART00000188570.1,1,protein_coding
ENSDARG00000115533,ENSDARG00000115533.1,ENSDART00000078664,ENSDART00000078664.4,1,protein_coding
ENSDARG00000114606,ENSDARG00000114606.1,ENSDART00000181550,ENSDART00000181550.1,1,protein_coding
ENSDARG00000005559,ENSDARG00000005559.10,ENSDART00000025031,ENSDART00000025031.10,1,protein_coding
ENSDARG00000087018,ENSDARG00000087018.3,ENSDART00000127248,ENSDART00000127248.3,1,protein_coding
ENSDARG00000114944,ENSDARG00000114944.1,ENSDART00000188588,ENSDART00000188588.1,1,protein_coding
ENSDARG00000114790,ENSDARG00000114790.1,ENSDART00000192334,ENSDART00000192334.1,1,protein_coding
ENSDARG00000102091,ENSDARG00000102091.2,ENSDART00000172464,ENSDART00000172464.2,1,protein_coding
ENSDARG00000111313,ENSDARG00000111313.1,ENSDART00000178475,ENSDART00000178475.2,1,protein_coding
ENSDARG00000110656,ENSDARG00000110656.1,ENSDART00000182751,ENSDART00000182751.1,1,protein_coding
ENSDARG00000112612,ENSDARG00000112612.1,ENSDART00000187401,ENSDART00000187401.1,1,protein_coding
ENSDARG00000115544,ENSDARG00000115544.1,ENSDART00000191185,ENSDART00000191185.1,1,protein_coding
ENSDARG00000040628,ENSDARG00000040628.9,ENSDART00000059484,ENSDART00000059484.7,1,protein_coding
ENSDARG00000117151,ENSDARG00000117151.1,ENSDART00000191247,ENSDART00000191247.1,1,protein_coding
ENSDARG00000086647,ENSDARG00000086647.4,ENSDART00000123966,ENSDART00000123966.4,1,protein_coding
ENSDARG00000116283,ENSDARG00000116283.1,ENSDART00000188235,ENSDART00000188235.1,1,protein_coding
ENSDARG00000038729,ENSDARG00000038729.8,ENSDART00000056561,ENSDART00000056561.8,1,protein_coding
ENSDARG00000113167,ENSDARG00000113167.1,ENSDART00000161145,ENSDART00000161145.3,1,protein_coding
ENSDARG00000116967,ENSDARG00000116967.1,ENSDART00000188224,ENSDART00000188224.1,1,protein_coding
ENSDARG00000109745,ENSDARG00000109745.1,ENSDART00000183566,ENSDART00000183566.1,1,protein_coding
ENSDARG00000098181,ENSDARG00000098181.3,ENSDART00000173000,ENSDART00000173000.2,1,protein_coding
ENSDARG00000090690,ENSDARG00000090690.3,ENSDART00000126863,ENSDART00000126863.3,1,protein_coding
ENSDARG00000114679,ENSDARG00000114679.1,ENSDART00000182133,ENSDART00000182133.1,1,protein_coding
ENSDARG00000110530,ENSDARG00000110530.1,ENSDART00000184539,ENSDART00000184539.1,1,protein_coding
ENSDARG00000115308,ENSDARG00000115308.1,ENSDART00000184087,ENSDART00000184087.1,1,protein_coding
ENSDARG00000059363,ENSDARG00000059363.6,ENSDART00000082466,ENSDART00000082466.6,1,protein_coding
ENSDARG00000111601,ENSDARG00000111601.1,ENSDART00000190295,ENSDART00000190295.1,1,protein_coding
ENSDARG00000116190,ENSDARG00000116190.1,ENSDART00000181200,ENSDART00000181200.1,1,protein_coding
ENSDARG00000101138,ENSDARG00000101138.2,ENSDART00000162981,ENSDART00000162981.2,1,protein_coding
ENSDARG00000115969,ENSDARG00000115969.1,ENSDART00000185544,ENSDART00000185544.1,1,protein_coding
ENSDARG00000113057,ENSDARG00000113057.1,ENSDART00000182253,ENSDART00000182253.1,1,protein_coding
ENSDARG00000115358,ENSDARG00000115358.1,ENSDART00000181625,ENSDART00000181625.1,1,protein_coding
ENSDARG00000110072,ENSDARG00000110072.1,ENSDART00000190831,ENSDART00000190831.1,1,protein_coding
ENSDARG00000109481,ENSDARG00000109481.1,ENSDART00000184775,ENSDART00000184775.1,1,protein_coding
ENSDARG00000077959,ENSDARG00000077959.4,ENSDART00000111824,ENSDART00000111824.4,1,protein_coding
ENSDARG00000111005,ENSDARG00000111005.1,ENSDART00000188898,ENSDART00000188898.1,1,protein_coding
ENSDARG00000114968,ENSDARG00000114968.1,ENSDART00000182433,ENSDART00000182433.1,1,protein_coding
ENSDARG00000116899,ENSDARG00000116899.1,ENSDART00000191529,ENSDART00000191529.1,1,protein_coding
ENSDARG00000099949,ENSDARG00000099949.2,ENSDART00000159328,ENSDART00000159328.2,1,protein_coding
ENSDARG00000114413,ENSDARG00000114413.1,ENSDART00000184763,ENSDART00000184763.1,1,protein_coding
ENSDARG00000076442,ENSDARG00000076442.5,ENSDART00000111941,ENSDART00000111941.4,1,protein_coding
ENSDARG00000116263,ENSDARG00000116263.1,ENSDART00000192293,ENSDART00000192293.1,1,protein_coding
ENSDARG00000054313,ENSDARG00000054313.6,ENSDART00000061677,ENSDART00000061677.6,1,protein_coding
ENSDARG00000089922,ENSDARG00000089922.3,ENSDART00000125136,ENSDART00000125136.3,1,protein_coding
ENSDARG00000113627,ENSDARG00000113627.1,ENSDART00000191239,ENSDART00000191239.1,1,protein_coding
ENSDARG00000116458,ENSDARG00000116458.1,ENSDART00000103842,ENSDART00000103842.4,1,protein_coding
ENSDARG00000002510,ENSDARG00000002510.9,ENSDART00000026693,ENSDART00000026693.9,1,protein_coding
ENSDARG00000113554,ENSDARG00000113554.1,ENSDART00000184437,ENSDART00000184437.1,1,protein_coding
ENSDARG00000056394,ENSDARG00000056394.6,ENSDART00000097345,ENSDART00000097345.5,1,protein_coding
ENSDARG00000109630,ENSDARG00000109630.1,ENSDART00000192943,ENSDART00000192943.1,1,protein_coding
ENSDARG00000110987,ENSDARG00000110987.1,ENSDART00000191431,ENSDART00000191431.1,1,protein_coding
ENSDARG00000113135,ENSDARG00000113135.1,ENSDART00000099396,ENSDART00000099396.3,1,protein_coding
ENSDARG00000114614,ENSDARG00000114614.1,ENSDART00000191117,ENSDART00000191117.1,1,protein_coding
ENSDARG00000101684,ENSDARG00000101684.2,ENSDART00000168990,ENSDART00000168990.2,1,protein_coding
ENSDARG00000103949,ENSDARG00000103949.2,ENSDART00000159319,ENSDART00000159319.2,1,protein_coding
ENSDARG00000113805,ENSDARG00000113805.1,ENSDART00000132629,ENSDART00000132629.3,1,protein_coding
ENSDARG00000054191,ENSDARG00000054191.6,ENSDART00000076333,ENSDART00000076333.6,1,protein_coding
ENSDARG00000113789,ENSDARG00000113789.1,ENSDART00000188220,ENSDART00000188220.1,1,protein_coding
ENSDARG00000112772,ENSDARG00000112772.1,ENSDART00000188137,ENSDART00000188137.1,1,protein_coding
ENSDARG00000112917,ENSDARG00000112917.1,ENSDART00000188484,ENSDART00000188484.1,1,protein_coding
ENSDARG00000103505,ENSDARG00000103505.2,ENSDART00000161105,ENSDART00000161105.2,1,protein_coding
ENSDARG00000061421,ENSDARG00000061421.7,ENSDART00000087570,ENSDART00000087570.6,1,protein_coding
ENSDARG00000099184,ENSDARG00000099184.3,ENSDART00000175409,ENSDART00000175409.2,1,protein_coding
ENSDARG00000113820,ENSDARG00000113820.1,ENSDART00000099258,ENSDART00000099258.5,1,protein_coding
ENSDARG00000111909,ENSDARG00000111909.1,ENSDART00000191175,ENSDART00000191175.1,1,protein_coding
ENSDARG00000019357,ENSDARG00000019357.8,ENSDART00000006606,ENSDART00000006606.8,1,protein_coding
ENSDARG00000112752,ENSDARG00000112752.1,ENSDART00000192653,ENSDART00000192653.1,1,protein_coding
ENSDARG00000110369,ENSDARG00000110369.1,ENSDART00000182747,ENSDART00000182747.1,1,protein_coding
ENSDARG00000116666,ENSDARG00000116666.1,ENSDART00000189007,ENSDART00000189007.1,1,protein_coding
ENSDARG00000109599,ENSDARG00000109599.1,ENSDART00000183357,ENSDART00000183357.1,1,protein_coding
ENSDARG00000110991,ENSDARG00000110991.1,ENSDART00000186128,ENSDART00000186128.1,1,protein_coding
ENSDARG00000100384,ENSDARG00000100384.2,ENSDART00000171539,ENSDART00000171539.2,1,protein_coding
ENSDARG00000111740,ENSDARG00000111740.1,ENSDART00000187795,ENSDART00000187795.1,1,protein_coding
ENSDARG00000113107,ENSDARG00000113107.1,ENSDART00000184884,ENSDART00000184884.1,1,protein_coding
ENSDARG00000102797,ENSDARG00000102797.2,ENSDART00000158145,ENSDART00000158145.2,1,protein_coding
ENSDARG00000113914,ENSDARG00000113914.1,ENSDART00000181477,ENSDART00000181477.1,1,protein_coding
ENSDARG00000089562,ENSDARG00000089562.3,ENSDART00000131097,ENSDART00000131097.3,1,protein_coding
ENSDARG00000116734,ENSDARG00000116734.1,ENSDART00000193279,ENSDART00000193279.1,1,protein_coding
ENSDARG00000103952,ENSDARG00000103952.2,ENSDART00000162637,ENSDART00000162637.2,1,protein_coding
ENSDARG00000111202,ENSDARG00000111202.1,ENSDART00000162975,ENSDART00000162975.2,1,protein_coding
ENSDARG00000100084,ENSDARG00000100084.2,ENSDART00000169896,ENSDART00000169896.2,1,protein_coding
ENSDARG00000101486,ENSDARG00000101486.2,ENSDART00000171652,ENSDART00000171652.2,1,protein_coding
ENSDARG00000115797,ENSDARG00000115797.1,ENSDART00000185867,ENSDART00000185867.1,1,protein_coding
ENSDARG00000031138,ENSDARG00000031138.7,ENSDART00000042271,ENSDART00000042271.6,1,protein_coding
ENSDARG00000114779,ENSDARG00000114779.1,ENSDART00000183009,ENSDART00000183009.1,1,protein_coding
ENSDARG00000113229,ENSDARG00000113229.1,ENSDART00000104880,ENSDART00000104880.5,1,protein_coding
ENSDARG00000090971,ENSDARG00000090971.3,ENSDART00000190876,ENSDART00000190876.1,1,protein_coding
ENSDARG00000114252,ENSDARG00000114252.1,ENSDART00000165617,ENSDART00000165617.2,1,protein_coding
ENSDARG00000026024,ENSDARG00000026024.8,ENSDART00000029528,ENSDART00000029528.8,1,protein_coding
ENSDARG00000114330,ENSDARG00000114330.1,ENSDART00000187253,ENSDART00000187253.1,1,protein_coding
ENSDARG00000113876,ENSDARG00000113876.1,ENSDART00000188273,ENSDART00000188273.1,1,protein_coding
ENSDARG00000116467,ENSDARG00000116467.1,ENSDART00000181538,ENSDART00000181538.1,1,protein_coding
ENSDARG00000110671,ENSDARG00000110671.1,ENSDART00000180380,ENSDART00000180380.1,1,protein_coding
ENSDARG00000115727,ENSDARG00000115727.1,ENSDART00000187277,ENSDART00000187277.1,1,protein_coding
ENSDARG00000113455,ENSDARG00000113455.1,ENSDART00000189786,ENSDART00000189786.1,1,protein_coding
ENSDARG00000115592,ENSDARG00000115592.1,ENSDART00000180500,ENSDART00000180500.1,1,protein_coding
ENSDARG00000012632,ENSDARG00000012632.9,ENSDART00000007202,ENSDART00000007202.9,1,protein_coding
ENSDARG00000113175,ENSDARG00000113175.1,ENSDART00000186667,ENSDART00000186667.1,1,protein_coding
ENSDARG00000114962,ENSDARG00000114962.1,ENSDART00000183795,ENSDART00000183795.1,1,protein_coding
ENSDARG00000074996,ENSDARG00000074996.5,ENSDART00000129624,ENSDART00000129624.3,1,protein_coding
ENSDARG00000113139,ENSDARG00000113139.1,ENSDART00000188085,ENSDART00000188085.1,1,protein_coding
ENSDARG00000110691,ENSDARG00000110691.1,ENSDART00000157900,ENSDART00000157900.2,1,protein_coding
ENSDARG00000043012,ENSDARG00000043012.6,ENSDART00000097388,ENSDART00000097388.5,1,protein_coding
ENSDARG00000113768,ENSDARG00000113768.1,ENSDART00000188741,ENSDART00000188741.1,1,protein_coding
ENSDARG00000092230,ENSDARG00000092230.3,ENSDART00000136968,ENSDART00000136968.3,1,protein_coding
ENSDARG00000111071,ENSDARG00000111071.1,ENSDART00000183129,ENSDART00000183129.1,1,protein_coding
ENSDARG00000008243,ENSDARG00000008243.7,ENSDART00000166348,ENSDART00000166348.2,1,protein_coding
ENSDARG00000116656,ENSDARG00000116656.1,ENSDART00000191428,ENSDART00000191428.1,1,protein_coding
ENSDARG00000106631,ENSDARG00000106631.2,ENSDART00000179561,ENSDART00000179561.2,1,protein_coding
ENSDARG00000103696,ENSDARG00000103696.2,ENSDART00000157893,ENSDART00000157893.2,1,protein_coding
ENSDARG00000110704,ENSDARG00000110704.1,ENSDART00000181034,ENSDART00000181034.1,1,protein_coding
ENSDARG00000104829,ENSDARG00000104829.2,ENSDART00000168864,ENSDART00000168864.2,1,protein_coding
ENSDARG00000110480,ENSDARG00000110480.1,ENSDART00000191352,ENSDART00000191352.1,1,protein_coding
ENSDARG00000112677,ENSDARG00000112677.1,ENSDART00000187674,ENSDART00000187674.1,1,protein_coding
ENSDARG00000108788,ENSDARG00000108788.2,ENSDART00000174654,ENSDART00000174654.2,1,protein_coding
ENSDARG00000113101,ENSDARG00000113101.1,ENSDART00000186696,ENSDART00000186696.1,1,protein_coding
ENSDARG00000105123,ENSDARG00000105123.2,ENSDART00000162755,ENSDART00000162755.2,1,protein_coding
ENSDARG00000035188,ENSDARG00000035188.6,ENSDART00000050971,ENSDART00000050971.6,1,protein_coding
ENSDARG00000109868,ENSDARG00000109868.1,ENSDART00000105755,ENSDART00000105755.5,1,protein_coding
ENSDARG00000117116,ENSDARG00000117116.1,ENSDART00000190542,ENSDART00000190542.1,1,protein_coding
ENSDARG00000088932,ENSDARG00000088932.3,ENSDART00000123847,ENSDART00000123847.3,1,protein_coding
ENSDARG00000109294,ENSDARG00000109294.1,ENSDART00000168410,ENSDART00000168410.2,1,protein_coding
ENSDARG00000003684,ENSDARG00000003684.10,ENSDART00000137136,ENSDART00000137136.2,1,protein_coding
ENSDARG00000113982,ENSDARG00000113982.1,ENSDART00000188326,ENSDART00000188326.1,1,protein_coding
ENSDARG00000115882,ENSDARG00000115882.1,ENSDART00000186847,ENSDART00000186847.1,1,protein_coding
ENSDARG00000115297,ENSDARG00000115297.1,ENSDART00000182612,ENSDART00000182612.1,1,protein_coding
ENSDARG00000102325,ENSDARG00000102325.2,ENSDART00000168138,ENSDART00000168138.2,1,protein_coding
ENSDARG00000110706,ENSDARG00000110706.1,ENSDART00000189384,ENSDART00000189384.1,1,protein_coding
ENSDARG00000110486,ENSDARG00000110486.1,ENSDART00000183320,ENSDART00000183320.1,1,protein_coding
ENSDARG00000113365,ENSDARG00000113365.1,ENSDART00000187191,ENSDART00000187191.1,1,protein_coding
ENSDARG00000115453,ENSDARG00000115453.1,ENSDART00000185419,ENSDART00000185419.1,1,protein_coding
ENSDARG00000097346,ENSDARG00000097346.3,ENSDART00000154941,ENSDART00000154941.2,1,protein_coding
ENSDARG00000110375,ENSDARG00000110375.1,ENSDART00000179881,ENSDART00000179881.1,1,protein_coding
ENSDARG00000023062,ENSDARG00000023062.8,ENSDART00000036631,ENSDART00000036631.6,1,protein_coding
ENSDARG00000113710,ENSDARG00000113710.1,ENSDART00000179715,ENSDART00000179715.1,1,protein_coding
ENSDARG00000113459,ENSDARG00000113459.1,ENSDART00000193372,ENSDART00000193372.1,1,protein_coding
ENSDARG00000100098,ENSDARG00000100098.2,ENSDART00000161115,ENSDART00000161115.2,1,protein_coding
ENSDARG00000111301,ENSDARG00000111301.1,ENSDART00000189137,ENSDART00000189137.1,1,protein_coding
ENSDARG00000109688,ENSDARG00000109688.1,ENSDART00000191418,ENSDART00000191418.1,1,protein_coding
ENSDARG00000109609,ENSDARG00000109609.1,ENSDART00000182780,ENSDART00000182780.1,1,protein_coding
ENSDARG00000114490,ENSDARG00000114490.1,ENSDART00000188621,ENSDART00000188621.1,1,protein_coding
ENSDARG00000109524,ENSDARG00000109524.1,ENSDART00000183608,ENSDART00000183608.1,1,protein_coding
ENSDARG00000112157,ENSDARG00000112157.1,ENSDART00000049136,ENSDART00000049136.6,1,protein_coding
ENSDARG00000114838,ENSDARG00000114838.1,ENSDART00000038847,ENSDART00000038847.5,1,protein_coding
ENSDARG00000113547,ENSDARG00000113547.1,ENSDART00000190301,ENSDART00000190301.1,1,protein_coding
ENSDARG00000103517,ENSDARG00000103517.2,ENSDART00000164859,ENSDART00000164859.2,1,protein_coding
ENSDARG00000109567,ENSDARG00000109567.1,ENSDART00000179987,ENSDART00000179987.1,1,protein_coding
ENSDARG00000110086,ENSDARG00000110086.1,ENSDART00000185595,ENSDART00000185595.1,1,protein_coding
ENSDARG00000038918,ENSDARG00000038918.4,ENSDART00000056810,ENSDART00000056810.4,1,protein_coding
ENSDARG00000113060,ENSDARG00000113060.1,ENSDART00000191694,ENSDART00000191694.1,1,protein_coding
ENSDARG00000110227,ENSDARG00000110227.1,ENSDART00000186972,ENSDART00000186972.1,1,protein_coding
ENSDARG00000114832,ENSDARG00000114832.1,ENSDART00000190286,ENSDART00000190286.1,1,protein_coding
ENSDARG00000112336,ENSDARG00000112336.1,ENSDART00000191436,ENSDART00000191436.1,1,protein_coding
ENSDARG00000109607,ENSDARG00000109607.1,ENSDART00000188554,ENSDART00000188554.1,1,protein_coding
ENSDARG00000112656,ENSDARG00000112656.1,ENSDART00000183803,ENSDART00000183803.1,1,protein_coding
ENSDARG00000028857,ENSDARG00000028857.8,ENSDART00000181430,ENSDART00000181430.1,1,protein_coding
ENSDARG00000112845,ENSDARG00000112845.1,ENSDART00000186953,ENSDART00000186953.1,1,protein_coding
ENSDARG00000115437,ENSDARG00000115437.1,ENSDART00000193695,ENSDART00000193695.1,1,protein_coding
ENSDARG00000113862,ENSDARG00000113862.1,ENSDART00000182214,ENSDART00000182214.1,1,protein_coding
ENSDARG00000112096,ENSDARG00000112096.1,ENSDART00000165799,ENSDART00000165799.2,1,protein_coding
ENSDARG00000112713,ENSDARG00000112713.1,ENSDART00000186291,ENSDART00000186291.1,1,protein_coding
ENSDARG00000114299,ENSDARG00000114299.1,ENSDART00000185093,ENSDART00000185093.1,1,protein_coding
ENSDARG00000075288,ENSDARG00000075288.4,ENSDART00000168869,ENSDART00000168869.2,1,protein_coding
ENSDARG00000101270,ENSDARG00000101270.3,ENSDART00000157614,ENSDART00000157614.2,1,protein_coding
ENSDARG00000104886,ENSDARG00000104886.2,ENSDART00000164300,ENSDART00000164300.2,1,protein_coding
ENSDARG00000104393,ENSDARG00000104393.2,ENSDART00000171225,ENSDART00000171225.2,1,protein_coding
ENSDARG00000100198,ENSDARG00000100198.3,ENSDART00000172101,ENSDART00000172101.3,1,protein_coding
ENSDARG00000100908,ENSDARG00000100908.3,ENSDART00000167538,ENSDART00000167538.2,1,protein_coding
ENSDARG00000111985,ENSDARG00000111985.1,ENSDART00000192846,ENSDART00000192846.1,1,protein_coding
ENSDARG00000098122,ENSDARG00000098122.2,ENSDART00000158652,ENSDART00000158652.2,1,protein_coding
ENSDARG00000115707,ENSDARG00000115707.1,ENSDART00000181594,ENSDART00000181594.1,1,protein_coding
ENSDARG00000111297,ENSDARG00000111297.1,ENSDART00000193676,ENSDART00000193676.1,1,protein_coding
ENSDARG00000003971,ENSDARG00000003971.9,ENSDART00000012862,ENSDART00000012862.9,1,protein_coding
ENSDARG00000111474,ENSDARG00000111474.1,ENSDART00000153585,ENSDART00000153585.2,1,protein_coding
ENSDARG00000114672,ENSDARG00000114672.1,ENSDART00000193639,ENSDART00000193639.1,1,protein_coding
